DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
193.3,,,,,36.0,,,,,,,,,,,,,,,,,
193.4,,,,,36.0,,,,,,,,,,,,,,,,,
193.5,,,,,36.0,,,,,,,,,,,,,,,,,
193.6,,,,,36.0,,,,,,,,,,,,,,,,,
193.7,,,,,36.0,,,,,,,,,,,,,,,,,
193.8,,,,,36.0,,,,,,,,,,,,,,,,,
193.9,,,,,36.0,,,,,,,,,,,,,,,,,
194.0,,,,,36.0,,,,,,,,,,,,,,,,,
194.1,,,,,36.0,,,,,,,,,,,,,,,,,
194.2,,,,,36.0,,,,,,,,,,,,,,,,,
194.3,,,,,36.0,,,,,,,,,,,,,,,,,
194.4,,,,,36.0,,,,,,,,,,,,,,,,,
194.5,,,,,36.0,,,,,,,,,,,,,,,,,
194.6,,,,,36.0,,,,,,,,,,,,,,,,,
194.7,,,,,36.0,,,,,,,,,,,,,,,,,
194.8,,,,,36.0,,,,,,,,,,,,,,,,,
194.9,,,,,36.0,,,,,,,,,,,,,,,,,
195.0,,,,,36.0,,,,,,,,,,,,,,,,,
195.1,,,,,36.0,,,,,,,,,,,,,,,,,
195.2,,,,,36.0,,,,,,,,,,,,,,,,,
195.3,,,,,36.0,,,,,,,,,,,,,,,,,
195.4,,,,,36.0,,,,,,,,,,,,,,,,,
195.5,,,,,36.0,,,,,,,,,,,,,,,,,
195.6,,,,,36.0,,,,,,,,,,,,,,,,,
195.7,,,,,36.0,,,,,,,,,,,,,,,,,
195.8,,,,,36.0,,,,,,,,,,,,,,,,,
195.9,,,,,36.0,,,,,,,,,,,,,,,,,
196.0,,,,,36.0,,,,,,,,,,,,,,,,,
196.1,,,,,36.0,,,,,,,,,,,,,,,,,
196.2,,,,,36.0,,,,,,,,,,,,,,,,,
196.3,,,,,36.0,,,,,,,,,,,,,,,,,
196.4,,,,,36.0,,,,,,,,,,,,,,,,,
196.5,,,,,36.0,,,,,,,,,,,,,,,,,
196.6,,,,,36.0,,,,,,,,,,,,,,,,,
196.7,,,,,36.0,,,,,,,,,,,,,,,,,
196.8,,,,,36.0,,,,,,,,,,,,,,,,,
196.9,,,,,36.0,,,,,,,,,,,,,,,,,
197.0,,,,,36.0,,,,,,,,,,,,,,,,,
197.1,,,,,36.0,,,,,,,,,,,,,,,,,
197.2,,,,,36.0,,,,,,,,,,,,,,,,,
197.3,,,,,36.0,,,,,,,,,,,,,,,,,
197.4,,,,,36.0,,,,,,,,,,,,,,,,,
197.5,,,,,36.0,,,,,,,,,,,,,,,,,
197.6,,,,,36.0,,,,,,,,,,,,,,,,,
197.7,,,,,36.0,,,,,,,,,,,,,,,,,
197.8,,,,,36.0,,,,,,,,,,,,,,,,,
197.9,,,,,36.0,,,,,3.7266,,,,,,,,,,,,
198.0,,,,,36.0,,,,,4.2929,,,,,,,,,,,,
198.1,,,,,36.0,,,,,4.5191,,,,,,,,,,,,
198.2,,,,,36.0,,,,,3.9264,,,,,,,,,,,,
198.3,,,,,36.0,,,,,3.4821,,,,,,,,,,,,
198.4,,,,,36.0,,,,,3.5379,,,,,,,,,,,,
198.5,,,,,36.0,,,,,4.3185,,,,,,,,,,,,
198.6,,,,,36.0,,,,,4.7359,,,,,,,,,,,,
198.7,,,,,36.0,,,,,3.6738,,,,,,,,,,,,
198.8,,,,,36.0,,,,,3.5118,,,,,,,,,,,,
198.9,,,,,36.0,,,,,3.1179,,,,,,,,,,,,
199.0,,,,,36.0,,,,,2.9731,,,,,,,,,,,,
199.1,,,,,36.0,,,,,2.9639,,,,,,,,,,,,
199.2,,,,,36.0,,,,,2.3818,,,,,,,,,,,,
199.3,,,,,36.0,,,,,2.3239,,,,,,,,,,,,
199.4,,,,,36.0,,,,,2.5623,,,,,,,,,,,,
199.5,,,,,36.0,,,,,2.7597,,,,,,,,,,,,
199.6,,,,,36.0,,,,,2.6335,,,,,,,,,,,,
199.7,,,,,36.0,,,,,2.2867,,,,,,,,,,,,
199.8,,,,,36.0,,,,,2.4005,,,,,,,,,,,,
199.9,,,,,36.0,,,,,2.2723,,,,,,,,,,,,
200.0,,,,,36.0,,,,,2.3254,,,,,,,,,,,,
200.1,,,,,36.0,,,,,2.1337,,,,,,,,,,,,
200.2,,,,,36.0,,,,,2.039,,,,,,,,,,,,
200.3,,,,,36.0,,,,,1.687,,,,,,,,,,,,
200.4,,,,,36.0,,,,,1.5294,,,,,,,,,,,,
200.5,,,,,36.0,,,,,1.6096,,,,,,,,,,,,
200.6,,,,,36.0,,,,,1.7013,,,,,,,,,,,,
200.7,,,,,36.0,,,,,1.3671,,,,,,,,,,,,
200.8,,,,,36.0,,,,,1.0952,,,,,,,,,,,,
200.9,,,,,36.0,,,,,0.9725,,,,,,,,,,,,
201.0,,,,,36.0,,,,,0.9476,,,,,,,,,,,,
201.1,,,,,36.0,,,,,0.7967,,,,,,,,,,,,
201.2,,,,,36.0,,,,,0.5367,,,,,,,,,,,,
201.3,,,,,36.0,,,,,0.296,,,,,,,,,,,,
201.4,,,,,36.0,,,,,0.1493,,,,,,,,,,,,
201.5,,,,,36.0,,,,,0.2436,,,,,,,,,,,,
201.6,,,,,36.0,,,,,0.6253,,,,,,,,,,,,
201.7,,,,,36.0,,,,,0.8065,,,,,,,,,,,,
201.8,,,,,36.0,,,,,1.2546,,,,,,,,,,,,
201.9,,,,,36.0,,,,,1.3039,,,,,,,,,,,,
202.0,,,,,36.0,,,,,1.5817,,,,,,,,,,,,
202.1,,,,,36.0,,,,,1.8033,,,,,,,,,,,,
202.2,,,,,36.0,,,,,2.1599,,,,,,,,,,,,
202.3,,,,,36.0,,,,,2.2447,,,,,,,,,,,,
202.4,,,,,36.0,,,,,2.2011,,,,,,,,,,,,
202.5,,,,,36.0,,,,,2.2512,,,,,,,,,,,,
202.6,,,,,36.0,,,,,2.4878,,,,,,,,,,,,
202.7,,,,,36.0,,,,,2.9829,,,,,,,,,,,,
202.8,,,,,36.0,,,,,3.3532,,,,,,,,,,,,
202.9,,,,,36.0,,,,,3.7255,,,,,,,,,,,,
203.0,,,,,36.0,,,,,4.1232,,,,,,,,,,,,
203.1,,,,,36.0,,,,,4.2122,,,,,,,,,,,,
203.2,,,,,36.0,,,,,4.0863,,,,,,,,,,,,
203.3,,,,,36.0,,,,,4.489,,,,,,,,,,,,
203.4,,,,,36.0,,,,,4.5403,,,,,,,,,,,,
203.5,,,,,36.0,,,,,4.6573,,,,,,,,,,,,
203.6,,,,,36.0,,,,,4.9324,,,,,,,,,,,,
203.7,,,,,36.0,,,,,5.0246,,,,,,,,,,,,
203.8,,,,,36.0,,,,,4.84,,,,,,,,,,,,
203.9,,,,,36.0,,,,,4.4952,,,,,,,,,,,,
204.0,,,,,36.0,,,,,4.1782,,,,,,,,,,,,
204.1,,,,,36.0,,,,,3.9954,,,,,,,,,,,,
204.2,,,,,36.0,,,,,3.9955,,,,,,,,,,,,
204.3,,,,,36.0,,,,,3.705,,,,,,,,,,,,
204.4,,,,,36.0,,,,,3.7134,,,,,,,,,,,,
204.5,,,,,36.0,,,,,3.6641,,,,,,,,,,,,
204.6,,,,,36.0,,,,,3.7034,,,,,,,,,,,,
204.7,,,,,36.0,,,,,3.7482,,,,,,,,,,,,
204.8,,,,,36.0,,,,,3.8145,,,,,,,,,,,,
204.9,,,,,36.0,,,,,3.478,,,,,,,,,,,,
205.0,,,,,36.0,,,,,3.1429,,,,,,,,,,,,
205.1,,,,,36.0,,,,,3.7152,,,,,,,,,,,,
205.2,,,,,36.0,,,,,3.9332,,,,,,,,,,,,
205.3,,,,,36.0,,,,,4.1795,,,,,,,,,,,,
205.4,,,,,36.0,,,,,4.286,,,,,,,,,,,,
205.5,,,,,36.0,,,,,4.5534,,,,,,,,,,,,
205.6,,,,,36.0,,,,,4.8012,,,,,,,,,,,,
205.7,,,,,36.0,,,,,4.9037,,,,,,,,,,,,
205.8,,,,,36.0,,,,,5.0197,,,,,,,,,,,,
205.9,,,,,36.0,,,,,5.5015,,,,,,,,,,,,
206.0,,,,,36.0,,,,,5.2029,,,,,,,,,,,,
206.1,,,,,36.0,,,,,5.0108,,,,,,,,,,,,
206.2,,,,,36.0,,,,,4.8768,,,,,,,,,,,,
206.3,,,,,36.0,,,,,5.2072,,,,,,,,,,,,
206.4,,,,,36.0,,,,,5.5598,,,,,,,,,,,,
206.5,,,,,36.0,,,,,5.3014,,,,,,,,,,,,
206.6,,,,,36.0,,,,,5.2206,,,,,,,,,,,,
206.7,,,,,36.0,,,,,5.6063,,,,,,,,,,,,
206.8,,,,,36.0,,,,,6.5772,,,,,,,,,,,,
206.9,,,,,36.0,,,,,6.9904,,,,,,,,,,,,
207.0,,,,,36.0,,,,,6.4328,,,,,,,,,,,,
207.1,,,,,36.0,,,,,4.958,,,,,,,,,,,,
207.2,,,,,36.0,,,,,4.4991,,,,,,,,,,,,
207.3,,,,,36.0,,,,,4.9893,,,,,,,,,,,,
207.4,,,,,36.0,,,,,5.5473,,,,,,,,,,,,
207.5,,,,,36.0,,,,,5.6718,,,,,,,,,,,,
207.6,,,,,36.0,,,,,5.5725,,,,,,,,,,,,
207.7,,,,,36.0,,,,,5.9042,,,,,,,,,,,,
207.8,,,,,36.0,,,,,5.5748,,,,,,,,,,,,
207.9,,,,,36.0,,,,,5.355,,,,,,,,,,,,
208.0,,,,,36.0,,,,,5.3993,,,,,,,,,,,,
208.1,,,,,36.0,,,,,5.9879,,,,,,,,,,,,
208.2,,,,,36.0,,,,,5.6091,,,,,,,,,,,,
208.3,,,,,36.0,,,,,6.2061,,,,,,,,,,,,
208.4,,,,,36.0,,,,,6.0151,,,,,,,,,,,,
208.5,,,,,36.0,,,,,4.9541,,,,,,,,,,,,
208.6,,,,,36.0,,,,,3.6447,,,,,,,,,,,,
208.7,,,,,36.0,,,,,3.667,,,,,,,,,,,,
208.8,,,,,36.0,,,,,4.3378,,,,,,,,,,,,
208.9,,,,,36.0,,,,,4.5552,,,,,,,,,,,,
209.0,,,,,36.0,,,,,5.2756,,,,,,,,,,,,
209.1,,,,,36.0,,,,,4.9509,,,,,,,,,,,,
209.2,,,,,36.0,,,,,4.0984,,,,,,,,,,,,
209.3,,,,,36.0,,,,,3.3967,,,,,,,,,,,,
209.4,,,,,36.0,,,,,3.0604,,,,,,,,,,,,
209.5,,,,,36.0,,,,,3.7646,,,,,,,,,,,,
209.6,,,,,36.0,,,,,4.392,,,,,,,,,,,,
209.7,,,,,36.0,,,,,4.1264,,,,,,,,,,,,
209.8,,,,,36.0,,,,,4.0302,,,,,,,,,,,,
209.9,,,,,36.0,,,,,4.2792,,,,,,,,,,,,
210.0,,,,,36.0,,,,,4.2245,,,,,,,,,,,,
210.1,,,,,36.0,,,,,5.2148,,,,,,,,,,,,
210.2,,,,,36.0,,,,,5.6037,,,,,,,,,,,,
210.3,,,,,36.0,,,,,5.2903,,,,,,,,,,,,
210.4,,,,,36.0,,,,,5.248,,,,,,,,,,,,
210.5,,,,,36.0,,,,,5.514,,,,,,,,,,,,
210.6,,,,,36.0,,,,,5.8273,,,,,,,,,,,,
210.7,,,,,36.0,,,,,5.8901,,,,,,,,,,,,
210.8,,,,,36.0,,,,,4.9816,,,,,,,,,,,,
210.9,,,,,36.0,,,,,5.9,,,,,,,,,,,,
211.0,,,,,36.0,,,,,5.676,,,,,,,,,,,,
211.1,,,,,36.0,,,,,7.61,,,,,,,,,,,,
211.2,,,,,36.0,,,,,8.0045,,,,,,,,,,,,
211.3,,,,,36.0,,,,,6.9714,,,,,,,,,,,,
211.4,,,,,36.0,,,,,6.6075,,,,,,,,,,,,
211.5,,,,,36.0,,,,,6.634,,,,,,,,,,,,
211.6,,,,,36.0,,,,,7.9238,,,,,,,,,,,,
211.7,,,,,36.0,,,,,7.3465,,,,,,,,,,,,
211.8,,,,,36.0,,,,,7.2106,,,,,,,,,,,,
211.9,,,,,36.0,,,,,5.7061,,,,,,,,,,,,
212.0,,,,,36.0,,,,,6.4747,,,,,,,,,,,,
212.1,,,,,36.0,,,,,6.0646,,,,,,,,,,,,
212.2,,,,,36.0,,,,,5.0525,,,,,,,,,,,,
212.3,,,,,36.0,,,,,5.8881,,,,,,,,,,,,
212.4,,,,,36.0,,,,,6.3788,,,,,,,,,,,,
212.5,,,,,36.0,,,,,6.6236,,,,,,,,,,,,
212.6,,,,,36.0,,,,,5.9607,,,,,,,,,,,,
212.7,,,,,36.0,,,,,5.5254,,,,,,,,,,,,
212.8,,,,,36.0,,,,,5.1525,,,,,,,,,,,,
212.9,,,,,36.0,,,,,5.6421,,,,,,,,,,,,
213.0,,,,,36.0,,,,,6.7147,,,,,,,,,,,,
213.1,,,,,36.0,,,,,8.9514,,,,,,,,,,,,
213.2,,,,,36.0,,,,,10.7537,,,,,,,,,,,,
213.3,,,,,36.0,,,,,10.7749,,,,,,,,,,,,
213.4,,,,,36.0,,,,,11.1596,,,,,,,,,,,,
213.5,,,,,36.0,,,,,10.2694,,,,,,,,,,,,
213.6,,,,,36.0,,,,,10.9501,,,,,,,,,,,,
213.7,,,,,36.0,,,,,10.2727,,,,,,,,,,,,
213.8,,,,,36.0,,,,,9.4885,,,,,,,,,,,,
213.9,,,,,36.0,,,,,10.2332,,,,,,,,,,,,
214.0,,,,,36.0,,,,,10.7493,,,,,,,,,,,,
214.1,,,,,36.0,,,,,9.7505,,,,,,,,,,,,
214.2,,,,,36.0,,,,,8.5807,,,,,,,,,,,,
214.3,,,,,36.0,,,,,6.9997,,,,,,,,,,,,
214.4,,,,,36.0,,,,,7.597,,,,,,,,,,,,
214.5,,,,,36.0,,,,,8.6831,,,,,,,,,,,,
214.6,,,,,36.0,,,,,7.9044,,,,,,,,,,,,
214.7,,,,,36.0,,,,,6.9325,,,,,,,,,,,,
214.8,,,,,36.0,,,,,7.234,,,,,,,,,,,,
214.9,,,,,36.0,,,,,7.615,,,,,,,,,,,,
215.0,,,,,36.0,,,,,7.3867,,,,,,,,,,,,
215.1,,,,,36.0,,,,,7.168,,,,,,,,,,,,
215.2,,,,,36.0,,,,,6.4043,,,,,,,,,,,,
215.3,,,,,36.0,,,,,6.5012,,,,,,,,,,,,
215.4,,,,,36.0,,,,,7.3991,,,,,,,,,,,,
215.5,,,,,36.0,,,,,7.1963,,,,,,,,,,,,
215.6,,,,,36.0,,,,,7.9167,,,,,,,,,,,,
215.7,,,,,36.0,,,,,7.1951,,,,,,,,,,,,
215.8,,,,,36.0,,,,,8.0269,,,,,,,,,,,,
215.9,,,,,36.0,,,,,8.7645,,,,,,,,,,,,
216.0,,,,,36.0,,,,,7.9463,,,,,,,,,,,,
216.1,,,,,36.0,,,,,6.5343,,,,,,,,,,,,
216.2,,,,,36.0,,,,,5.807,,,,,,,,,,,,
216.3,,,,,36.0,,,,,6.3523,,,,,,,,,,,,
216.4,,,,,36.0,,,,,6.8219,,,,,,,,,,,,
216.5,,,,,36.0,,,,,7.439,,,,,,,,,,,,
216.6,,,,,36.0,,,,,7.9079,,,,,,,,,,,,
216.7,,,,,36.0,,,,,7.709,,,,,,,,,,,,
216.8,,,,,36.0,,,,,7.4585,,,,,,,,,,,,
216.9,,,,,36.0,,,,,7.1202,,,,,,,,,,,,
217.0,,,,,36.0,,,,,7.697,,,,,,,,,,,,
217.1,,,,,36.0,,,,,7.8108,,,,,,,,,,,,
217.2,,,,,36.0,,,,,6.9995,,,,,,,,,,,,
217.3,,,,,36.0,,,,,5.8581,,,,,,,,,,,,
217.4,,,,,36.0,,,,,5.2686,,,,,,,,,,,,
217.5,,,,,36.0,,,,,5.8325,,,,,,,,,,,,
217.6,,,,,36.0,,,,,5.91,,,,,,,,,,,,
217.7,,,,,36.0,,,,,6.9656,,,,,,,,,,,,
217.8,,,,,36.0,,,,,7.7766,,,,,,,,,,,,
217.9,,,,,36.0,,,,,7.745,,,,,,,,,,,,
218.0,,,,,36.0,,,,,7.1681,,,,,,,,,,,,
218.1,,,,,36.0,,,,,6.6057,,,,,,,,,,,,
218.2,,,,,36.0,,,,,6.3,,,,,,,,,,,,
218.3,,,,,36.0,,,,,7.2932,,,,,,,,,,,,
218.4,,,,,36.0,,,,,6.8799,,,,,,,,,,,,
218.5,,,,,36.0,,,,,6.6538,,,,,,,,,,,,
218.6,,,,,36.0,,,,,6.6719,,,,,,,,,,,,
218.7,,,,,36.0,,,,,7.1406,,,,,,,,,,,,
218.8,,,,,36.0,,,,,7.0109,,,,,,,,,,,,
218.9,,,,,36.0,,,,,7.4337,,,,,,,,,,,,
219.0,,,,,36.0,,,,,6.5837,,,,,,,,,,,,
219.1,,,,,36.0,,,,,5.7572,,,,,,,,,,,,
219.2,,,,,36.0,,,,,5.909,,,,,,,,,,,,
219.3,,,,,36.0,,,,,5.4666,,,,,,,,,,,,
219.4,,,,,36.0,,,,,7.1924,,,,,,,,,,,,
219.5,,,,,36.0,,,,,8.8802,,,,,,,,,,,,
219.6,,,,,36.0,,,,,8.1565,,,,,,,,,,,,
219.7,,,,,36.0,,,,,7.4581,,,,,,,,,,,,
219.8,,,,,36.0,,,,,8.189,,,,,,,,,,,,
219.9,,,,,36.0,,,,,8.356,,,,,,,,,,,,
220.0,,,,,36.0,,,,,7.6294,,,,,,,,,,,,
220.1,,,,,36.0,,,,,7.3921,,,,,,,,,,,,
220.2,,,,,36.0,,,,,7.7835,,,,,,,,,,,,
220.3,,,,,36.0,,,,,7.6702,,,,,,,,,,,,
220.4,,,,,36.0,,,,,8.0579,,,,,,,,,,,,
220.5,,,,,36.0,,,,,9.7795,,,,,,,,,,,,
220.6,,,,,36.0,,,,,12.1587,,,,,,,,,,,,
220.7,,,,,36.0,,,,,13.4971,,,,,,,,,,,,
220.8,,,,,36.0,,,,,14.5473,,,,,,,,,,,,
220.9,,,,,36.0,,,,,13.3387,,,,,,,,,,,,
221.0,,,,,36.0,,,,,12.0346,,,,,,,,,,,,
221.1,,,,,36.0,,,,,11.3217,,,,,,,,,,,,
221.2,,,,,36.0,,,,,8.2335,,,,,,,,,,,,
221.3,,,,,36.0,,,,,4.8821,,,,,,,,,,,,
221.4,,,,,36.0,,,,,3.0621,,,,,,,,,,,,
221.5,,,,,36.0,,,,,2.2386,,,,,,,,,,,,
221.6,,,,,36.0,,,,,2.2058,,,,,,,,,,,,
221.7,,,,,36.0,,,,,1.9332,,,,,,,,,,,,
221.8,,,,,36.0,,,,,2.8448,,,,,,,,,,,,
221.9,,,,,36.0,,,,,3.4,,,,,,,,,,,,
222.0,,,,,36.0,,,,,4.4246,,,,,,,,,,,,
222.1,,,,,36.0,,,,,3.9759,,,,,,,,,,,,
222.2,,,,,36.0,,,,,3.9047,,,,,,,,,,,,
222.3,,,,,36.0,,,,,4.5967,,,,,,,,,,,,
222.4,,,,,36.0,,,,,4.9882,,,,,,,,,,,,
222.5,,,,,36.0,,,,,6.0664,,,,,,,,,,,,
222.6,,,,,36.0,,,,,6.0202,,,,,,,,,,,,
222.7,,,,,36.0,,,,,5.8103,,,,,,,,,,,,
222.8,,,,,36.0,,,,,6.7591,,,,,,,,,,,,
222.9,,,,,36.0,,,,,6.3291,,,,,,,,,,,,
223.0,,,,,36.0,,,,,6.5335,,,,,,,,,,,,
223.1,,,,,36.0,,,,,6.1401,,,,,,,,,,,,
223.2,,,,,36.0,,,,,6.4625,,,,,,,,,1.5007,,,
223.3,,,,,36.0,,,,,6.635,,,,,,,,,1.6306,,,
223.4,,,,,36.0,,,,,6.326,,,,,,,,,1.7605,,,
223.5,,,,,36.0,,,,,6.87,,,,,,,,,1.8918,,,
223.6,,,,,36.0,,,,,7.2823,,,,,,,,,2.2744,,,
223.7,,,,,36.0,,,,,7.7863,,,,,,,,,2.657,,,
223.8,,,,,36.0,,,,,7.7543,,,,,,,,,3.0392,,,
223.9,,,,,36.0,,,,,7.8011,,,,,,,,,3.3586,,,
224.0,,,,,36.0,,,,,8.5735,,,,,,,,,3.6781,,,
224.1,,,,,36.0,,,,,8.9619,,,,,,,,,3.9954,,,
224.2,,,,,36.0,,,,,9.6374,,,,,,,,,3.9427,,,
224.3,,,,,36.0,,,,,8.8256,,,,,,,,,3.89,,,
224.4,,,,,36.0,,,,,8.354,,,,,,,,,3.8376,,,
224.5,,,,,36.0,,,,,8.736,,,,,,,,,3.8368,,,
224.6,,,,,36.0,,,,,9.1145,,,,,,,,,3.836,,,
224.7,,,,,36.0,,,,,10.0118,,,,,,,,,3.8339,,,
224.8,,,,,36.0,,,,,10.965,,,,,,,,,3.621,,,
224.9,,,,,36.0,,,,,10.9826,,,,,,,,,3.4081,,,
225.0,,,,,36.0,,,,,10.4153,,,,,,,,,3.197,,,
225.1,,,,,36.0,,,,,10.1791,,,,,,,,,3.3006,,,
225.2,,,,,36.0,,,,,10.8313,,,,,,,,,3.4043,,,
225.3,,,,,36.0,,,,,10.4867,,,,,,,,,3.5081,,,
225.4,,,,,36.0,,,,,9.445,,,,,,,,,3.6364,,,
225.5,,,,,36.0,,,,,9.2887,,,,,,,,,3.7647,,,
225.6,,,,,36.0,,,,,9.9907,,,,,,,,,3.8929,,,
225.7,,,,,36.0,,,,,10.5743,,,,,,,,,4.002,,,
225.8,,,,,36.0,,,,,10.5925,,,,,,,,,4.1112,,,
225.9,,,,,35.9421,,,,,12.1185,,,,,,,,,4.2536,,,
226.0,,,,,26.0,,,,,13.9015,,,,,,0.7383,,0.6482,10.1312,,,
226.1,,,,,26.0,,,,,16.84,,,,,,0.8261,,0.8094,16.0088,,,
226.2,,,,,26.0,,,,,19.4911,,,,,,0.9059,,0.951,21.8552,,,
226.3,,,,,26.0,,,,,21.0606,,,,,,0.9406,,1.0517,22.3187,,,
226.4,,,,,26.0,,,,,23.6436,,,,,,0.9324,,1.016,22.7821,,,
226.5,,,,,26.0,,,,,28.4898,,,,,,0.9038,,0.9533,23.2499,,,
226.6,,,,,26.0,,,,,29.0177,,,,,,0.8642,,0.8942,24.4817,,,
226.7,,,,,26.0,,,,,28.8134,,,,,,0.8365,,0.8658,25.7135,,,
226.8,,,,,26.0,,,,,28.997,,,,,,0.8104,,0.8469,26.9471,,,
226.9,,,,,26.0,,,,,28.8082,,,,,,0.7727,,0.8517,28.4776,,,
227.0,,,,,26.0,,,,,30.4997,,,,,,0.7506,,0.8283,30.0081,,,
227.1,,,,,26.0,,,,,32.3781,,,,,,0.7451,,0.8275,31.5341,,,
227.2,,,,,26.0,,,,,30.7977,,,,,,0.7409,,0.8306,32.2882,,,
227.3,,,,,26.0,,,,,27.236,,,,,,0.725,,0.804,33.0422,,,
227.4,,,,,26.0,,,,,26.1986,,,,,,0.6813,,0.736,33.797,,,
227.5,,,,,26.0,,,,,24.6177,,,,,,0.6128,,0.6038,34.6642,,,
227.6,,,,,26.0,,,,,21.1769,,,,,,0.5339,,0.4467,35.5313,,,
227.7,,,,,26.0,,,,,17.6927,,,,,,0.4414,,0.331,36.3981,,,
227.8,,,,,26.0,,,,,14.0127,,,,,,0.3773,,0.2911,37.1971,,,
227.9,,,,,26.0,,,,,10.584,,,,,,0.3389,,0.2876,37.9961,,,
228.0,,,,,26.0,,,,,9.1819,,,,,,0.3164,,0.2949,38.7925,,,
228.1,,,,,26.0,,,,,7.7119,,,,,,0.2751,,0.2944,39.159,,,
228.2,,,,,26.0,,,,,6.2509,,,,,,0.2705,,0.2906,39.5256,,,
228.3,,,,,26.0,,,,,6.3438,,,,,,0.2682,,0.2805,39.89,,,
228.4,,,,,26.0,,,,,6.5329,,,,,,0.2689,,0.2701,39.8891,,,
228.5,,,,,26.0,,,,,6.2218,,,,,,0.2726,,0.2601,39.8883,,,
228.6,,,,,26.0,,,,,5.7985,,,,,,0.2754,,0.2567,39.8877,,,
228.7,,,,,26.0,,,,,5.8997,,,,,,0.2817,,0.2567,39.9303,,,
228.8,,,,,26.0,,,,,5.4247,,,,,,0.2916,,0.2566,39.9729,,,
228.9,,,,,26.0,,,,,6.4557,,,,,,0.2959,,0.2616,40.0153,,,
229.0,,,,,26.0,,,,,8.6368,,,,,,0.3007,,0.2679,40.0105,,,
229.1,,,,,26.0,,,,,8.7746,,,,,,0.3125,,0.2766,40.0056,,,
229.2,,,,,26.0,,,,,9.3076,,,,,,0.3282,,0.2826,40.0009,,,
229.3,,,,,26.0,,,,,8.6528,,,,,,0.3491,,0.2832,40.0211,,,
229.4,,,,,26.0,,,,,9.3041,,,,,,0.3727,,0.2857,40.0413,,,
229.5,,,,,26.0,,,,,9.4612,,,,,,0.4024,,0.2933,40.0616,,,
229.6,,,,,26.0,,,,,10.8172,,,,,,0.452,,0.3219,40.0783,,,
229.7,,,,,26.0,,,,,14.1182,,,,,,0.5253,,0.386,40.0951,,,
229.8,,,,,26.0,,,,,15.6189,,,,,,0.6246,,0.4974,40.1162,,,
229.9,,,,,26.0,,,,,17.1573,,,,,,0.7594,,0.7033,40.8854,,,
230.0,,,,,26.0,,,,,19.313,,,,,,0.8953,,1.0062,41.6546,,,
230.1,,,,,26.0,,,,,19.1238,,,,,,0.9693,,1.1174,42.4265,,,
230.2,,,,,26.0,,,,,21.26,,,,,,0.9959,,1.0635,43.6818,,,
230.3,,,,,26.0,,,,,20.9903,,,,,,1.0366,,1.05,44.937,,,
230.4,,,,,26.0,,,,,20.0605,,,,,,1.0909,,1.1131,46.1819,,,
230.5,,,,,26.0,,,,,23.3639,,,,,,1.1748,,1.2043,45.6405,,,
230.6,,,,,26.0,,,,,25.1274,,,,,,1.2604,,1.3678,45.099,,,
230.7,,,,,26.0,,,,,26.3338,,,,,,1.3347,,1.5244,44.5461,,,
230.8,,,,,26.0,,,,,27.7344,,,,,,1.3965,,1.647,42.0343,,,
230.9,,,,,26.0,,,,,26.9566,,,,,,1.4774,,1.7525,39.5224,,,
231.0,,,,,26.0,,,,,25.6092,,,,,,1.565,,1.897,37.0075,,,
231.1,,,,,26.0,,,,,24.6802,,,,,,1.6691,,2.0484,33.9623,,,
231.2,,,,,26.0,,,,,23.0353,,,,,,1.7285,,2.1398,30.917,,,
231.3,,,,,26.0,,,,,24.8814,,,,,,1.7663,,2.0702,27.8834,,,
231.4,,,,,26.0,,,,,25.2271,,,,,,1.7942,,1.9949,26.8746,,,
231.5,,,,,26.0,,,,,25.9738,,,,,,1.7989,,1.9275,25.8657,,,
231.6,,,,,26.0,,,,,25.2027,,,,,,1.7939,,1.8492,24.8607,,,
231.7,,,,,26.0,,,,,25.3212,,,,,,1.8354,,1.8835,24.5201,,,
231.8,,,,,26.0,,,,,25.6768,,,,,,1.8511,,1.9207,24.1795,,,
231.9,,,,,26.0,,,,,25.2123,,,,,,1.9157,,1.9954,23.8408,,,
232.0,,,,,26.0,,,,,24.0907,,,,,,1.9811,,2.0582,23.8268,,,
232.1,,,,,26.0,,,,,24.153,,,,,,2.0198,,2.1063,23.8127,,,
232.2,,,,,26.0,,,,,25.1065,,,,,,2.0438,,2.1279,23.803,,,
232.3,,,,,26.0,,,,,25.1667,,,,,,2.0449,,2.136,24.5262,,,
232.4,,,,,26.0,,,,,25.3432,,,,,,2.0688,,2.1223,25.2494,,,
232.5,,,,,26.0,,,,,25.165,,,,,,2.0725,,2.1343,25.9741,,,
232.6,,,,,26.0,,,,,24.6963,,,,,,2.0725,,2.1395,26.9576,,,
232.7,,,,,26.0,,,,,24.5736,,,,,,2.065,,2.0811,27.941,,,
232.8,,,,,26.0,,,,,22.8499,,,,,,2.0721,,2.0728,28.9236,,,
232.9,,,,,26.0,,,,,23.0257,,,,,,2.1118,,2.1137,29.7577,,,
233.0,,,,,26.0,,,,,23.9992,,,,,,2.1338,,2.1424,30.5919,,,
